car_flag,gps_date_time,lng,lat,line_id,line_version,station_no
22071,20201210055552,105.568072,28.891998,3612,2005111707,0
22071,20201210055954,105.568367,28.891892,3612,2005111707,0
22071,20201210060009,105.568302,28.891575,3612,2005111707,0
22071,20201210060024,105.568378,28.891172,3612,2005111707,0
22071,20201210060039,105.568895,28.890447,3612,2005111707,0
22071,20201210060054,105.568958,28.889502,3612,2005111707,0
22071,20201210060109,105.568883,28.888472,3612,2005111707,0
22071,20201210060123,105.568828,28.8876,3612,2005111707,0
22071,20201210060139,105.568827,28.887595,3612,2005111707,0
22071,20201210060224,105.568798,28.887325,3612,2005111707,0
22071,20201210060239,105.569503,28.887102,3612,2005111707,0
22071,20201210060254,105.57076,28.886968,3612,2005111707,0
22071,20201210060309,105.57197,28.886477,3612,2005111707,0
22071,20201210060324,105.573023,28.885835,3612,2005111707,0
22071,20201210060339,105.574078,28.885187,3612,2005111707,0
22071,20201210060354,105.575092,28.884412,3612,2005111707,0
22071,20201210060409,105.575937,28.883382,3612,2005111707,0
22071,20201210060424,105.576793,28.882392,3612,2005111707,0
22071,20201210060439,105.577215,28.882085,3612,2005111707,0
22071,20201210060524,105.577755,28.881817,3612,2005111707,0
22071,20201210060539,105.578973,28.881192,3612,2005111707,0
22071,20201210060554,105.580215,28.880598,3612,2005111707,0
22071,20201210060609,105.581535,28.880168,3612,2005111707,0
22071,20201210060624,105.58276,28.879497,3612,2005111707,0
22071,20201210060639,105.58375,28.878595,3612,2005111707,0
22071,20201210060654,105.584668,28.87775,3612,2005111707,0
22071,20201210060709,105.585707,28.876807,3612,2005111707,0
22071,20201210060724,105.586765,28.875837,3612,2005111707,0
22071,20201210060739,105.587837,28.874832,3612,2005111707,0
22071,20201210060754,105.588812,28.873792,3612,2005111707,0
22071,20201210060809,105.589672,28.872803,3612,2005111707,0
22071,20201210060824,105.590753,28.871988,3612,2005111707,0
22071,20201210060839,105.592068,28.871595,3612,2005111707,0
22071,20201210060854,105.593465,28.871568,3612,2005111707,0
22071,20201210060909,105.594828,28.871585,3612,2005111707,0
22071,20201210060924,105.596207,28.871595,3612,2005111707,0
22071,20201210060939,105.597565,28.871607,3612,2005111707,0
22071,20201210060954,105.598937,28.871608,3612,2005111707,0
22071,20201210061009,105.600265,28.871363,3612,2005111707,0
22071,20201210061024,105.600863,28.871393,3612,2005111707,0
22071,20201210061039,105.600863,28.871395,3612,2005111707,0
22071,20201210061254,105.600927,28.871408,3612,2005111707,0
22071,20201210061309,105.601647,28.871662,3612,2005111707,0
22071,20201210061324,105.602633,28.872065,3612,2005111707,0
22071,20201210061339,105.603762,28.872547,3612,2005111707,0
22071,20201210061354,105.60475,28.872987,3612,2005111707,0
22071,20201210061409,105.605538,28.87327,3612,2005111707,0
22071,20201210061424,105.606342,28.873617,3612,2005111707,0
22071,20201210061439,105.607185,28.873702,3612,2005111707,0
22071,20201210061454,105.608207,28.873555,3612,2005111707,0
22071,20201210061509,105.609398,28.872802,3612,2005111707,0
22071,20201210061524,105.610048,28.871652,3612,2005111707,0
22071,20201210061539,105.61012,28.870433,3612,2005111707,0
22071,20201210061554,105.610185,28.869133,3612,2005111707,0
22071,20201210061609,105.610247,28.867843,3612,2005111707,0
22071,20201210061624,105.610562,28.866547,3612,2005111707,0
22071,20201210061639,105.611202,28.86533,3612,2005111707,0
22071,20201210061654,105.611797,28.864132,3612,2005111707,0
22071,20201210061709,105.612402,28.862842,3612,2005111707,0
22071,20201210061724,105.612283,28.86155,3612,2005111707,0
22071,20201210061739,105.612078,28.860318,3612,2005111707,0
22071,20201210061754,105.611862,28.859093,3612,2005111707,0
22071,20201210061810,105.611652,28.857837,3612,2005111707,0
22071,20201210061824,105.611417,28.85652,3612,2005111707,0
22071,20201210061839,105.611345,28.85526,3612,2005111707,0
22071,20201210061854,105.61228,28.85429,3612,2005111707,0
22071,20201210061909,105.613592,28.853755,3612,2005111707,0
22071,20201210061924,105.615002,28.85325,3612,2005111707,0
22071,20201210061939,105.616607,28.853117,3612,2005111707,0
22071,20201210061954,105.618172,28.852907,3612,2005111707,0
22071,20201210062009,105.619383,28.852175,3612,2005111707,0
22071,20201210062024,105.620252,28.85113,3612,2005111707,0
22071,20201210062039,105.621285,28.850333,3612,2005111707,0
22071,20201210062054,105.622748,28.850092,3612,2005111707,0
22071,20201210062109,105.624233,28.849817,3612,2005111707,0
22071,20201210062124,105.625498,28.849112,3612,2005111707,0
22071,20201210062139,105.626697,28.848323,3612,2005111707,0
22071,20201210062154,105.62786,28.847548,3612,2005111707,0
22071,20201210062209,105.629045,28.846773,3612,2005111707,0
22071,20201210062224,105.630225,28.846283,3612,2005111707,0
22071,20201210062239,105.631528,28.84603,3612,2005111707,0
22071,20201210062254,105.632793,28.845888,3612,2005111707,0
22071,20201210062309,105.633895,28.846072,3612,2005111707,0
22071,20201210062324,105.634978,28.84633,3612,2005111707,0
22071,20201210062339,105.635142,28.845943,3612,2005111707,0
22071,20201210062354,105.635242,28.84569,3612,2005111707,0
22071,20201210062409,105.635537,28.844893,3612,2005111707,0
22071,20201210062424,105.63596,28.844075,3612,2005111707,0
22071,20201210062439,105.636357,28.843268,3612,2005111707,0
22071,20201210062454,105.636602,28.842447,3612,2005111707,0
22071,20201210062509,105.636843,28.841638,3612,2005111707,0
22071,20201210062524,105.637238,28.840908,3612,2005111707,0
22071,20201210062539,105.637225,28.840128,3612,2005111707,0
22071,20201210062554,105.637422,28.839333,3612,2005111707,0
22071,20201210062610,105.637633,28.838525,3612,2005111707,0
