car_flag,gps_date_time,lng,lat,line_id,line_version,station_no
12045,20201210065903,105.441805,28.901602,2414,2006181839,5
12045,20201210065919,105.44128,28.901017,2414,2006181839,6
12045,20201210065934,105.440985,28.900562,2414,2006181839,6
12045,20201210065949,105.440955,28.900545,2414,2006181839,6
12045,20201210070004,105.440695,28.900183,2414,2006181839,6
12045,20201210070019,105.440227,28.89962,2414,2006181839,6
12045,20201210070034,105.439732,28.899313,2414,2006181839,6
12045,20201210070049,105.43903,28.899172,2414,2006181839,6
12045,20201210070104,105.438465,28.898625,2414,2006181839,6
12045,20201210070119,105.439045,28.898068,2414,2006181839,6
12045,20201210070134,105.439,28.897538,2414,2006181839,7
12045,20201210070149,105.43868,28.897253,2414,2006181839,7
12045,20201210070204,105.438538,28.897103,2414,2006181839,7
12045,20201210070219,105.438272,28.896805,2414,2006181839,7
12045,20201210070234,105.437763,28.896188,2414,2006181839,7
12045,20201210070249,105.437232,28.895482,2414,2006181839,7
12045,20201210070304,105.436708,28.894937,2414,2006181839,8
12045,20201210070319,105.436588,28.894853,2414,2006181839,8
12045,20201210070334,105.436492,28.894762,2414,2006181839,8
12045,20201210070349,105.435713,28.894155,2414,2006181839,8
12045,20201210070404,105.435208,28.893607,2414,2006181839,8
12045,20201210070419,105.434782,28.892857,2414,2006181839,9
12045,20201210070434,105.43469,28.892757,2414,2006181839,9
12045,20201210070449,105.434458,28.892472,2414,2006181839,9
12045,20201210070503,105.433695,28.891892,2414,2006181839,9
12045,20201210070519,105.433122,28.89148,2414,2006181839,10
12045,20201210070534,105.432698,28.891155,2414,2006181839,10
12045,20201210070549,105.431745,28.890675,2414,2006181839,10
12045,20201210070604,105.430482,28.890062,2414,2006181839,10
12045,20201210070619,105.430022,28.889847,2414,2006181839,11
12045,20201210070634,105.429852,28.889707,2414,2006181839,11
12045,20201210070649,105.428798,28.889503,2414,2006181839,11
12045,20201210070704,105.427705,28.889347,2414,2006181839,11
12045,20201210070719,105.426843,28.889243,2414,2006181839,11
12045,20201210070734,105.425925,28.88928,2414,2006181839,11
12045,20201210070749,105.425735,28.890465,2414,2006181839,12
12045,20201210070804,105.425728,28.890885,2414,2006181839,12
12045,20201210070834,105.425658,28.891532,2414,2006181839,12
12045,20201210070849,105.425852,28.892645,2414,2006181839,12
12045,20201210070904,105.425888,28.893232,2414,2006181839,12
12045,20201210070919,105.425908,28.89331,2414,2006181839,12
12045,20201210070933,105.42533,28.893572,2414,2006181839,12
12045,20201210070949,105.424137,28.893487,2414,2006181839,12
12045,20201210071003,105.422925,28.893403,2414,2006181839,12
12045,20201210071019,105.42198,28.893348,2414,2006181839,13
12045,20201210071034,105.421978,28.893348,2414,2006181839,13
12045,20201210071049,105.42154,28.893305,2414,2006181839,13
12045,20201210071104,105.421117,28.893595,2414,2006181839,13
12045,20201210071119,105.421087,28.894095,2414,2006181839,13
12045,20201210071134,105.421053,28.894947,2414,2006181839,13
12045,20201210071149,105.42105,28.895685,2414,2006181839,14
12045,20201210071204,105.421052,28.895715,2414,2006181839,14
12045,20201210071304,105.420995,28.89594,2414,2006181839,14
12045,20201210071319,105.420967,28.89659,2414,2006181839,14
12045,20201210071334,105.420968,28.897093,2414,2006181839,14
12045,20201210071349,105.42097,28.897128,2414,2006181839,14
12045,20201210071434,105.42094,28.897313,2414,2006181839,14
12045,20201210071449,105.420745,28.898242,2414,2006181839,15
12045,20201210071504,105.420023,28.89895,2414,2006181839,15
12045,20201210071519,105.419913,28.899013,2414,2006181839,15
12045,20201210071534,105.419918,28.899032,2414,2006181839,15
12045,20201210071619,105.419668,28.899222,2414,2006181839,15
12045,20201210071634,105.418793,28.899865,2414,2006181839,15
12045,20201210071649,105.417857,28.900593,2414,2006181839,15
12045,20201210071704,105.417367,28.901243,2414,2006181839,15
12045,20201210071719,105.418045,28.901612,2414,2006181839,15
12045,20201210071734,105.418875,28.902028,2414,2006181839,16
12045,20201210071749,105.418877,28.902027,2414,2006181839,16
12045,20201210071804,105.419113,28.902157,2414,2006181839,16
12045,20201210071819,105.419877,28.902563,2414,2006181839,16
12045,20201210071834,105.42057,28.902932,2414,2006181839,16
12045,20201210071849,105.421072,28.903202,2414,2006181839,16
12045,20201210071904,105.421742,28.903635,2414,2006181839,16
12045,20201210071919,105.422798,28.904258,2414,2006181839,16
12045,20201210071934,105.423283,28.904543,2414,2006181839,17
12045,20201210071949,105.423432,28.904638,2414,2006181839,17
12045,20201210072004,105.424282,28.90519,2414,2006181839,17
12045,20201210072019,105.425272,28.905782,2414,2006181839,17
12045,20201210072034,105.425598,28.905942,2414,2006181839,18
12045,20201210072049,105.425882,28.906063,2414,2006181839,18
12045,20201210072104,105.425985,28.906123,2414,2006181839,18
12045,20201210072134,105.42646,28.906408,2414,2006181839,18
12045,20201210072149,105.427382,28.907115,2414,2006181839,18
12045,20201210072204,105.428195,28.90789,2414,2006181839,18
12045,20201210072219,105.428412,28.908132,2414,2006181839,19
12045,20201210072304,105.428467,28.90823,2414,2006181839,19
12045,20201210072319,105.429103,28.909037,2414,2006181839,19
12045,20201210072334,105.43031,28.910212,2414,2006181839,19
12045,20201210072349,105.43137,28.91126,2414,2006181839,19
12045,20201210072404,105.43162,28.911513,2414,2006181839,20
12045,20201210072419,105.431747,28.911638,2414,2006181839,20
12045,20201210072433,105.432055,28.911935,2414,2006181839,20
12045,20201210072449,105.43305,28.912965,2414,2006181839,20
12045,20201210072504,105.43378,28.913695,2414,2006181839,20
12045,20201210072519,105.43445,28.914317,2414,2006181839,21
12045,20201210072534,105.434712,28.914565,2414,2006181839,21
12045,20201210072549,105.434713,28.914565,2414,2006181839,21
12045,20201210072604,105.434925,28.914872,2414,2006181839,21
12045,20201210072619,105.435648,28.915667,2414,2006181839,21
12045,20201210072634,105.436468,28.91647,2414,2006181839,21
12045,20201210072649,105.436858,28.91686,2414,2006181839,21
12045,20201210072704,105.436868,28.916872,2414,2006181839,21
12045,20201210072719,105.436982,28.917002,2414,2006181839,21
12045,20201210072804,105.436593,28.917417,2414,2006181839,21
12045,20201210072819,105.43569,28.918138,2414,2006181839,22
12045,20201210072835,105.435102,28.918652,2414,2006181839,22
12045,20201210072850,105.435083,28.918678,2414,2006181839,22
